5.582014560699463,1
5.578717231750488,1
5.579110145568848,1
5.570037841796875,1
5.549505233764648,1
5.577151298522949,1
5.553205966949463,1
5.543721675872803,1
5.515895843505859,1
5.551336288452148,1
5.47694206237793,1
5.459359169006348,1
5.562187194824219,1
5.500161170959473,1
5.531896591186523,1
5.45152473449707,1
5.478328227996826,1
5.507081985473633,1
5.431499481201172,1
5.424439907073975,1
5.423027992248535,1
5.470141410827637,1
5.385878086090088,1
5.395735263824463,1
5.458861351013184,1
5.368651390075684,1
5.394739151000977,1
5.460257530212402,1
5.332723617553711,1
5.351680755615234,1
5.274408340454102,1
5.415698051452637,1
5.324691295623779,1
5.300418376922607,1
5.378195285797119,1
5.262218475341797,1
5.286208152770996,1
5.369117259979248,1
5.271854400634766,1
5.286459922790527,1
5.326529502868652,1
5.218375205993652,1
5.26155948638916,1
5.331965923309326,1
5.217377185821533,1
5.2207417488098145,1
5.212423801422119,1
5.319886207580566,1
5.162849426269531,1
5.645369529724121,1
5.243772506713867,1
5.277527809143066,1
5.272225856781006,1
5.605318069458008,1
5.608323097229004,1
5.60634708404541,1
5.641275405883789,1
5.5645246505737305,1
5.547990798950195,1
5.545839309692383,1
5.472133159637451,1
5.522534370422363,1
5.485071182250977,1
5.402562141418457,1
5.475305557250977,1
5.341214179992676,1
5.296500205993652,1
5.291226387023926,1
5.375735282897949,1
