6.075514316558838,1
6.040858268737793,1
5.956925392150879,1
6.013788223266602,1
5.965314865112305,1
5.9873785972595215,1
5.973800182342529,1
5.992028713226318,1
5.956791877746582,1
5.95163631439209,1
5.925978660583496,1
5.967113494873047,1
5.9524688720703125,1
5.933291435241699,1
5.906591415405273,1
5.960842132568359,1
5.889532566070557,1
5.844646453857422,1
5.824601650238037,1
5.9090471267700195,1
5.891815185546875,1
5.824265003204346,1
5.884251594543457,1
5.858538627624512,1
5.889795303344727,1
5.829771995544434,1
5.8418354988098145,1
5.858366012573242,1
5.825220108032227,1
5.8350510597229,1
5.777176856994629,1
5.813950538635254,1
5.845139503479004,1
5.809700012207031,1
5.760847568511963,1
5.787722587585449,1
5.827451229095459,1
5.760937690734863,1
5.770202159881592,1
5.756207466125488,1
5.765260696411133,1
5.746370315551758,1
5.754031181335449,1
5.807720184326172,1
5.732936382293701,1
5.72397518157959,1
5.755810737609863,1
5.728644371032715,1
5.687654972076416,1
5.709668159484863,1
5.693617820739746,1
5.709799766540527,1
5.678738117218018,1
5.670284271240234,1
5.7609758377075195,1
5.670768737792969,1
5.690463066101074,1
5.666906356811523,1
5.66823673248291,1
5.699705123901367,1
5.632394790649414,1
5.640110015869141,1
5.622279167175293,1
5.664562702178955,1
5.625145435333252,1
5.64736270904541,1
5.651177406311035,1
5.617736339569092,1
5.724722862243652,1
